1.304522613065326464e+00 1.465340736047182872e+02 3.611952348340513375e+00
1.316381909547738482e+00 1.474634391707331815e+02 3.652319114255918819e+00
1.328241206030150723e+00 1.483941171068217955e+02 3.691985985272787207e+00
1.340100502512562741e+00 1.493260299952416972e+02 3.730925742309538773e+00
1.351959798994974760e+00 1.502591001230503025e+02 3.769111404491811701e+00
1.363819095477386778e+00 1.511932494922366459e+02 3.806516255133187698e+00
1.375678391959799018e+00 1.521283998298476945e+02 3.843113868298049240e+00
1.387537688442211037e+00 1.530644725980928342e+02 3.878878136052301695e+00
1.399396984924622833e+00 1.540013890046084271e+02 3.913783296451952776e+00
1.411256281407035074e+00 1.549390700126659794e+02 3.947803962355670659e+00
1.423115577889447092e+00 1.558774363514530705e+02 3.980915151146197761e+00
1.434974874371859332e+00 1.568164085264397727e+02 4.013092315454616532e+00
1.446834170854271129e+00 1.577559068296450278e+02 4.044311375006532039e+00
1.458693467336683369e+00 1.586958513501431298e+02 4.074548749654907986e+00
1.470552763819095388e+00 1.596361619843646622e+02 4.103781393732494287e+00
1.482412060301507628e+00 1.605767584466502740e+02 4.131986831887950906e+00
1.494271356783919424e+00 1.615175602796589374e+02 4.159143196463916503e+00
1.506130653266331443e+00 1.624584868649253622e+02 4.185229266607642273e+00
1.517989949748743683e+00 1.633994574333300989e+02 4.210224509267804116e+00
1.529849246231155702e+00 1.643403910757260746e+02 4.234109122196396235e+00
1.541708542713567942e+00 1.652812067534523521e+02 4.256864079205786133e+00
1.553567839195979738e+00 1.662218233089715795e+02 4.278471177781734802e+00
1.565427135678391979e+00 1.671621594764328620e+02 4.298913089330696380e+00
1.577286432160803997e+00 1.681021338923528674e+02 4.318173412232804154e+00
1.589145728643216016e+00 1.690416651062187157e+02 4.336236727954298154e+00
1.601005025125628034e+00 1.699806715911345236e+02 4.353088660470723958e+00
1.612864321608040052e+00 1.709190717545279767e+02 4.368715939255463532e+00
1.624723618090452293e+00 1.718567839487586753e+02 4.383106466148717573e+00
