1.846507537688442335e+00 1.809437818615269862e+02 1.436775070631601459e+01
1.856381909547738740e+00 1.814812026105919358e+02 1.459031845424734186e+01
1.866256281407035145e+00 1.820136699793524713e+02 1.481536843014489691e+01
1.876130653266331771e+00 1.825411256632419281e+02 1.504289812408592120e+01
1.886005025125628176e+00 1.830635119359853888e+02 1.527290482573847541e+01
1.895879396984924803e+00 1.835807716580816304e+02 1.550538562022852140e+01
1.905753768844221208e+00 1.840928482851495573e+02 1.574033738399846349e+01
1.915628140703517834e+00 1.845996858761736803e+02 1.597775678068345862e+01
1.925502512562814017e+00 1.851012291016227209e+02 1.621764025700902323e+01
1.935376884422110866e+00 1.855974232514540745e+02 1.645998403873321081e+01
1.945251256281407048e+00 1.860882142429954911e+02 1.670478412663922896e+01
1.955125628140703453e+00 1.865735486287030653e+02 1.695203629259632550e+01
1.965000000000000080e+00 1.870533736037928065e+02 1.720173607569198992e+01
